task_id,arrival_time_sec,arrival_hour,type,priority,length_mi,cpu_cores,ram_mb,data_size_mb,deadline_sec,deadline_rel_sec,data_region
7787,34615,9,CRITICAL,5,46273,3,2015,233,38545,3930,EU-WEST
7788,60486,16,ROUTINE,3,545809,7,6603,304,83143,22657,EU-CENTRAL
7789,43321,12,ROUTINE,2,59871,4,3379,206,49492,6171,EU-WEST
7790,72505,20,CRITICAL,5,6616,2,2922,1959,76860,4355,EU-WEST
7791,68628,19,ROUTINE,1,547515,7,5238,55,85746,17118,EU-CENTRAL
7792,34289,9,ROUTINE,1,184959,4,2494,162,47570,13281,US-EAST
7793,38189,10,ROUTINE,1,443027,5,3393,75,56403,18214,US-EAST
7794,43723,12,ROUTINE,2,35222,2,2154,79,57334,13611,US-EAST
7795,45885,12,ROUTINE,1,205470,6,6218,331,58969,13084,EU-CENTRAL
7796,54780,15,CRITICAL,4,149997,2,2500,1407,61064,6284,US-EAST
7797,46007,12,ROUTINE,2,387459,7,4263,116,64987,18980,EU-WEST
7798,23930,6,ROUTINE,1,310337,8,6569,73,46398,22468,US-EAST
7799,39673,11,CRITICAL,3,15225,1,2223,13,43425,3752,EU-WEST
7800,56176,15,ROUTINE,2,144625,3,2895,183,73568,17392,US-EAST
7801,70705,19,ROUTINE,3,230552,5,4485,190,90051,19346,EU-WEST
7802,38278,10,ROUTINE,3,90144,3,3057,69,44915,6637,US-EAST
7803,62557,17,CRITICAL,3,14057,2,2695,132,65017,2460,US-EAST
7804,44142,12,CRITICAL,3,525514,7,5244,286,53454,9312,EU-CENTRAL
7805,84129,23,ROUTINE,2,56415,3,5225,11,90908,6779,EU-WEST
7806,35554,9,ROUTINE,2,12339,2,1796,649,41648,6094,EU-WEST
7807,22881,6,CRITICAL,3,40442,3,3346,175,28125,5244,EU-WEST
7808,35200,9,ROUTINE,3,48035,4,5064,1854,39781,4581,EU-CENTRAL
7809,63998,17,ROUTINE,3,11951,1,1442,684,77814,13816,US-EAST
7810,71054,19,ROUTINE,2,51200,3,2491,256,75226,4172,EU-CENTRAL
7811,81212,22,ROUTINE,1,41222,4,4728,212,90468,9256,EU-CENTRAL
7812,52315,14,ROUTINE,3,204532,8,6666,286,66096,13781,US-EAST
7813,70105,19,ROUTINE,3,324590,8,5066,233,90706,20601,US-EAST
7814,58020,16,ROUTINE,2,14919,1,3944,413,68794,10774,EU-WEST
7815,50714,14,ROUTINE,2,149532,3,4757,685,60875,10161,EU-WEST
7816,62991,17,CRITICAL,5,59503,4,4675,1536,68936,5945,US-EAST
7817,67421,18,ROUTINE,2,26151,2,2527,1797,72753,5332,EU-WEST
7818,43042,11,CRITICAL,3,79652,2,4142,203,46927,3885,US-EAST
7819,48712,13,CRITICAL,5,190733,7,4584,67,58048,9336,US-EAST
7820,75721,21,ROUTINE,1,456716,8,7215,1183,97778,22057,US-EAST
7821,68457,19,ROUTINE,1,10459,2,4101,48,75047,6590,EU-CENTRAL
7822,66939,18,ROUTINE,3,274793,8,5040,231,80824,13885,US-EAST
7823,69967,19,ROUTINE,3,119555,3,1914,194,75949,5982,EU-WEST
7824,32572,9,CRITICAL,5,7439,1,1166,245,35829,3257,US-EAST
7825,77110,21,ROUTINE,1,500704,5,4184,297,92769,15659,EU-WEST
7826,48994,13,ROUTINE,3,214553,7,5097,416,68669,19675,EU-WEST
7827,62924,17,ROUTINE,1,517139,4,3889,186,77621,14697,EU-CENTRAL
7828,46601,12,ROUTINE,2,42647,3,4626,209,54111,7510,US-EAST
7829,28244,7,ROUTINE,1,33434,1,1407,231,35248,7004,US-EAST
7830,30111,8,ROUTINE,1,595972,6,4528,240,42463,12352,EU-WEST
7831,80808,22,CRITICAL,3,240331,8,7325,79,88706,7898,US-EAST
7832,54051,15,CRITICAL,3,35968,1,1234,24,57105,3054,US-EAST
7833,71038,19,ROUTINE,2,32934,1,2268,279,81641,10603,EU-WEST
7834,84204,23,CRITICAL,3,55057,4,4928,167,88617,4413,EU-WEST
7835,68066,18,ROUTINE,1,8891,2,1613,50,83816,15750,EU-WEST
7836,29696,8,ROUTINE,3,59878,3,2522,276,34711,5015,US-EAST
7837,77872,21,ROUTINE,2,39707,1,2308,49,93132,15260,EU-CENTRAL
7838,36123,10,ROUTINE,2,14071,1,4033,150,42274,6151,US-EAST
7839,40380,11,ROUTINE,3,546740,5,4361,264,58642,18262,EU-WEST
7840,82402,22,ROUTINE,2,17544,2,3214,859,87838,5436,EU-WEST
7841,72204,20,CRITICAL,4,25833,2,2859,327,74133,1929,EU-WEST
7842,68813,19,CRITICAL,5,342842,7,4326,46,79186,10373,EU-CENTRAL
7843,54975,15,ROUTINE,1,117894,2,1806,144,61077,6102,US-EAST
7844,42979,11,CRITICAL,3,56486,3,2682,260,47376,4397,EU-WEST
7845,43215,12,ROUTINE,3,46263,3,1957,55,59320,16105,US-EAST
7846,74557,20,ROUTINE,3,140096,4,4531,255,85646,11089,EU-WEST
7847,29521,8,CRITICAL,4,159840,5,5994,72,34358,4837,EU-CENTRAL
7848,83615,23,ROUTINE,3,50885,2,1560,219,91056,7441,US-EAST
7849,74431,20,ROUTINE,1,158784,5,3873,289,91165,16734,EU-WEST
7850,45359,12,ROUTINE,2,17809,2,2843,121,49262,3903,EU-CENTRAL
7851,32203,8,ROUTINE,2,48846,2,4741,167,48007,15804,EU-CENTRAL
7852,56790,15,ROUTINE,2,13892,1,3653,178,60799,4009,EU-WEST
7853,45894,12,ROUTINE,3,51694,2,4044,873,59967,14073,US-EAST
7854,67073,18,ROUTINE,3,31904,2,4460,227,78833,11760,US-EAST
7855,29055,8,CRITICAL,4,24689,2,2456,197,31402,2347,US-EAST
7856,74296,20,ROUTINE,2,186083,7,6216,157,88623,14327,US-EAST
7857,63153,17,CRITICAL,3,95007,2,2910,162,70230,7077,US-EAST
7858,63638,17,CRITICAL,5,523406,8,7738,83,75329,11691,EU-WEST
7859,81831,22,ROUTINE,3,50386,3,1885,41,86625,4794,EU-CENTRAL
7860,58241,16,ROUTINE,1,30398,1,1693,1138,73345,15104,EU-WEST
7861,74742,20,ROUTINE,1,487931,6,4110,219,95119,20377,EU-WEST
7862,43189,11,ROUTINE,1,52420,3,2664,205,48840,5651,EU-WEST
7863,35462,9,ROUTINE,2,36328,2,3503,268,40019,4557,EU-CENTRAL
7864,34160,9,ROUTINE,2,153806,5,5279,42,49786,15626,US-EAST
7865,40766,11,ROUTINE,1,18692,1,3676,1564,46200,5434,EU-CENTRAL
7866,53860,14,ROUTINE,1,45697,2,4391,24,60402,6542,US-EAST
7867,35435,9,ROUTINE,2,217450,7,6683,159,56591,21156,EU-WEST
7868,64588,17,ROUTINE,3,236376,5,6286,105,76029,11441,US-EAST
7869,26962,7,ROUTINE,1,46061,4,5385,96,34369,7407,EU-WEST
7870,33800,9,ROUTINE,2,46684,2,2358,81,41091,7291,EU-CENTRAL
7871,53885,14,CRITICAL,3,170727,5,5342,97,59580,5695,EU-WEST
7872,43588,12,ROUTINE,3,249965,6,5929,260,56481,12893,EU-WEST
7873,76066,21,ROUTINE,3,9218,2,4645,1835,88359,12293,EU-CENTRAL
7874,75494,20,ROUTINE,3,31143,1,1398,298,86344,10850,EU-WEST
7875,67235,18,ROUTINE,2,58895,3,3962,59,83348,16113,US-EAST
7876,26501,7,ROUTINE,2,23829,1,3748,190,32953,6452,EU-CENTRAL
7877,72255,20,ROUTINE,3,25012,1,2938,52,78550,6295,EU-WEST
7878,68862,19,CRITICAL,5,10071,2,2480,1748,73023,4161,US-EAST
7879,31656,8,ROUTINE,1,25666,1,1411,265,35323,3667,US-EAST
7880,70106,19,ROUTINE,1,324204,6,5901,1379,90913,20807,US-EAST
7881,28027,7,ROUTINE,1,489530,5,4076,245,38910,10883,EU-WEST
7882,34121,9,ROUTINE,2,32042,2,3807,160,46525,12404,US-EAST
7883,84173,23,ROUTINE,2,25770,1,1123,163,91567,7394,US-EAST
7884,27708,7,CRITICAL,3,111807,2,4207,279,32487,4779,EU-WEST
7885,43548,12,ROUTINE,3,43188,3,5372,1945,49669,6121,EU-WEST
7886,75232,20,CRITICAL,3,505801,5,3903,18,84845,9613,EU-CENTRAL
7887,81298,22,CRITICAL,4,16697,2,4723,218,83469,2171,EU-CENTRAL
7888,32442,9,CRITICAL,3,45923,2,2568,227,38327,5885,US-EAST
7889,36059,10,CRITICAL,5,26835,1,4107,1134,37486,1427,EU-CENTRAL
7890,86228,23,ROUTINE,2,41765,4,4067,48,92675,6447,EU-WEST
7891,72501,20,ROUTINE,1,148930,3,2438,1841,89184,16683,EU-WEST
7892,38965,10,ROUTINE,1,100728,2,4012,125,49469,10504,EU-CENTRAL
7893,46192,12,ROUTINE,3,507394,7,5738,22,64308,18116,EU-CENTRAL
7894,56013,15,ROUTINE,3,44680,3,5293,267,62562,6549,EU-CENTRAL
7895,39760,11,ROUTINE,2,245290,8,5111,196,49613,9853,EU-CENTRAL
7896,79390,22,ROUTINE,2,122397,3,5238,187,87594,8204,US-EAST
7897,49840,13,ROUTINE,2,572429,6,5069,205,71237,21397,EU-CENTRAL
7898,49497,13,ROUTINE,3,306370,8,4519,156,65092,15595,EU-WEST
7899,28062,7,ROUTINE,3,5624,1,2097,19,39109,11047,US-EAST
7900,70542,19,ROUTINE,3,11459,1,2355,205,76936,6394,EU-CENTRAL
7901,73103,20,ROUTINE,1,17947,1,3719,214,85464,12361,EU-WEST
7902,48324,13,ROUTINE,1,226724,5,3566,94,65924,17600,EU-CENTRAL
7903,25208,7,ROUTINE,2,7751,2,3872,50,41250,16042,EU-WEST
7904,66798,18,ROUTINE,1,420488,8,4793,14,82645,15847,EU-CENTRAL
7905,82810,23,ROUTINE,2,47931,3,2480,25,87753,4943,EU-WEST
7906,75736,21,ROUTINE,2,54340,2,4814,216,84307,8571,EU-WEST
7907,38544,10,CRITICAL,3,315844,4,2806,199,49726,11182,EU-WEST
7908,26617,7,ROUTINE,2,199394,8,5420,287,37224,10607,EU-CENTRAL
7909,69041,19,ROUTINE,1,14081,1,2899,267,77735,8694,EU-WEST
7910,36148,10,ROUTINE,2,21452,1,1219,271,39770,3622,EU-CENTRAL
7911,30112,8,CRITICAL,5,25707,1,2903,555,32910,2798,EU-CENTRAL
7912,34382,9,ROUTINE,2,57329,3,4572,1742,46055,11673,EU-WEST
7913,52674,14,ROUTINE,1,68217,2,3319,147,58649,5975,EU-WEST
7914,57169,15,ROUTINE,1,6908,1,1613,175,65138,7969,EU-WEST
7915,24609,6,ROUTINE,2,31549,1,1211,177,36010,11401,EU-CENTRAL
7916,62314,17,ROUTINE,1,23905,1,2886,1169,76009,13695,EU-CENTRAL
7917,38041,10,CRITICAL,4,557673,6,6712,226,46548,8507,EU-WEST
7918,77876,21,ROUTINE,1,165965,7,6184,224,91307,13431,EU-CENTRAL
7919,55887,15,CRITICAL,4,196247,6,5504,152,64472,8585,EU-CENTRAL
7920,59170,16,CRITICAL,3,548697,7,5290,1068,69613,10443,EU-WEST
7921,33710,9,ROUTINE,1,164576,4,5351,1552,44876,11166,US-EAST
7922,65703,18,ROUTINE,2,519735,4,5289,69,88642,22939,EU-CENTRAL
7923,47186,13,ROUTINE,2,80965,4,3741,471,61725,14539,US-EAST
7924,77675,21,ROUTINE,1,95120,3,3199,116,87752,10077,EU-WEST
7925,45622,12,ROUTINE,2,18865,1,1697,383,52876,7254,EU-WEST
7926,85004,23,CRITICAL,3,38862,2,1772,131,87180,2176,US-EAST
7927,45330,12,CRITICAL,5,93412,2,3669,7,52275,6945,EU-CENTRAL
7928,45152,12,CRITICAL,5,44590,3,4628,212,48686,3534,EU-WEST
7929,63536,17,CRITICAL,4,216170,7,4606,99,70155,6619,US-EAST
7930,59599,16,CRITICAL,4,27309,2,3846,827,64234,4635,EU-WEST
7931,35441,9,ROUTINE,2,38646,2,1343,1265,43248,7807,EU-WEST
7932,69582,19,ROUTINE,1,549019,8,5327,9,79403,9821,EU-CENTRAL
7933,42408,11,ROUTINE,2,11448,2,4100,927,56182,13774,EU-WEST
7934,49928,13,CRITICAL,3,65510,4,3957,84,55069,5141,EU-WEST
7935,42534,11,ROUTINE,2,286755,6,6326,31,58270,15736,EU-WEST
7936,37787,10,ROUTINE,3,416321,5,4569,39,53877,16090,EU-WEST
7937,43782,12,ROUTINE,2,192169,7,6761,325,55983,12201,EU-WEST
7938,51633,14,ROUTINE,1,63856,2,1922,934,68710,17077,EU-CENTRAL
7939,51471,14,ROUTINE,3,173207,4,3869,97,58372,6901,US-EAST
7940,64120,17,ROUTINE,1,222504,5,4327,20,75324,11204,US-EAST
7941,40369,11,CRITICAL,5,31334,1,4113,298,43069,2700,US-EAST
7942,39963,11,CRITICAL,5,16392,2,2952,220,44025,4062,US-EAST
7943,72667,20,CRITICAL,5,29699,2,2074,159,76251,3584,US-EAST
7944,44836,12,ROUTINE,2,28490,1,1918,11,50254,5418,EU-WEST
7945,31489,8,ROUTINE,3,437416,8,5506,37,42639,11150,US-EAST
7946,87970,24,ROUTINE,1,240342,6,6339,9,101167,13197,US-EAST
7947,62926,17,ROUTINE,3,52723,3,2661,490,71760,8834,EU-CENTRAL
7948,59861,16,CRITICAL,3,40542,2,2077,199,62359,2498,EU-CENTRAL
7949,41884,11,ROUTINE,2,200502,6,3952,131,61315,19431,US-EAST
7950,77642,21,ROUTINE,1,22537,2,4455,272,86966,9324,US-EAST
7951,61575,17,ROUTINE,3,292881,7,6419,278,79041,17466,US-EAST
7952,53853,14,ROUTINE,3,20757,2,2940,206,62242,8389,EU-CENTRAL
7953,41314,11,ROUTINE,2,153074,8,4594,97,52765,11451,US-EAST
7954,69227,19,CRITICAL,5,145995,4,4088,134,76435,7208,US-EAST
7955,47534,13,ROUTINE,2,407310,6,6911,34,59639,12105,EU-WEST
7956,51512,14,ROUTINE,2,169212,6,5660,94,58680,7168,EU-WEST
7957,76983,21,ROUTINE,3,40139,2,4795,260,92476,15493,US-EAST
7958,76009,21,ROUTINE,1,15753,1,1764,194,80553,4544,EU-WEST
7959,57979,16,ROUTINE,1,481144,5,3554,36,73857,15878,EU-WEST
7960,83431,23,ROUTINE,2,40233,4,2605,148,94206,10775,EU-WEST
7961,38151,10,ROUTINE,1,151955,6,5217,276,46790,8639,EU-WEST
7962,77417,21,ROUTINE,2,19344,2,1832,84,83572,6155,US-EAST
7963,30136,8,ROUTINE,2,220208,6,5714,237,41880,11744,US-EAST
7964,53653,14,ROUTINE,1,25025,1,2506,80,59471,5818,EU-CENTRAL
7965,53877,14,CRITICAL,4,245643,6,6853,286,61867,7990,US-EAST
7966,47861,13,ROUTINE,3,88987,3,3117,232,52605,4744,EU-CENTRAL
7967,56550,15,ROUTINE,1,381352,4,2622,177,72142,15592,EU-CENTRAL
7968,28109,7,ROUTINE,3,24236,2,1583,61,38385,10276,EU-WEST
7969,56984,15,ROUTINE,1,54467,2,2277,254,61872,4888,EU-WEST
7970,79754,22,CRITICAL,5,341989,7,6876,1086,88780,9026,US-EAST
7971,22832,6,ROUTINE,2,170951,4,3460,213,33193,10361,EU-WEST
7972,60211,16,CRITICAL,3,466887,6,6508,1821,69820,9609,EU-CENTRAL
7973,39768,11,CRITICAL,3,363379,8,7386,281,48735,8967,US-EAST
7974,46143,12,CRITICAL,3,227520,6,4238,19,56107,9964,EU-CENTRAL
7975,64379,17,CRITICAL,4,67604,2,2398,40,69956,5577,EU-WEST
7976,81793,22,ROUTINE,3,181442,5,3249,226,94285,12492,US-EAST
7977,54800,15,CRITICAL,3,81619,2,4770,206,59489,4689,EU-WEST
7978,80307,22,CRITICAL,3,33284,2,4711,162,82827,2520,EU-WEST
7979,26041,7,CRITICAL,4,7170,1,776,590,28931,2890,EU-WEST
7980,32221,8,CRITICAL,5,33133,1,1061,1883,35548,3327,US-EAST
7981,71623,19,ROUTINE,3,158592,8,4585,254,88265,16642,EU-WEST
7982,51418,14,ROUTINE,1,158771,5,3603,280,63826,12408,EU-CENTRAL
7983,85976,23,CRITICAL,4,216498,5,4524,73,93553,7577,EU-WEST
7984,80707,22,CRITICAL,5,51923,4,2558,276,83467,2760,EU-WEST
7985,31191,8,ROUTINE,1,48012,4,5871,1064,42552,11361,EU-CENTRAL
7986,76892,21,CRITICAL,5,34481,2,4150,1266,79918,3026,US-EAST
7987,38920,10,ROUTINE,2,420612,7,6881,545,60201,21281,EU-WEST
7988,55219,15,ROUTINE,3,321900,4,4952,269,67366,12147,EU-CENTRAL
7989,33050,9,ROUTINE,3,31216,1,3197,59,37218,4168,EU-CENTRAL
7990,54928,15,CRITICAL,4,51335,3,3537,92,59899,4971,EU-WEST
7991,40914,11,ROUTINE,3,311238,8,7284,53,60510,19596,US-EAST
7992,75285,20,CRITICAL,4,112967,2,4440,232,80455,5170,US-EAST
7993,43855,12,ROUTINE,2,185277,8,7294,133,58141,14286,EU-WEST
7994,83753,23,ROUTINE,1,113538,3,1873,142,92321,8568,EU-CENTRAL
7995,44605,12,ROUTINE,3,268349,6,6250,193,64251,19646,US-EAST
7996,23743,6,ROUTINE,2,228500,6,6143,258,36913,13170,EU-WEST
7997,31876,8,ROUTINE,3,74292,2,2912,174,41854,9978,EU-CENTRAL
7998,57699,16,CRITICAL,5,364354,6,4014,341,68986,11287,EU-WEST
7999,70475,19,ROUTINE,2,33598,2,2966,146,86209,15734,EU-CENTRAL
8000,85234,23,ROUTINE,1,94094,4,4710,212,93094,7860,EU-WEST
8001,38546,10,ROUTINE,3,40218,4,4047,264,42504,3958,EU-WEST
8002,39477,10,ROUTINE,2,189141,7,7260,238,59444,19967,EU-WEST
8003,57257,15,ROUTINE,1,453636,5,6180,283,77028,19771,EU-WEST
8004,36284,10,ROUTINE,1,164796,8,5400,7,44342,8058,US-EAST
8005,30666,8,ROUTINE,2,280296,8,7278,281,42495,11829,EU-CENTRAL
8006,35050,9,ROUTINE,2,41572,3,3359,191,45051,10001,EU-CENTRAL
8007,86265,23,CRITICAL,3,596727,4,5076,1636,94394,8129,EU-CENTRAL
8008,38944,10,ROUTINE,1,49626,2,4117,77,54183,15239,US-EAST
8009,80997,22,ROUTINE,3,518458,8,7671,295,90919,9922,EU-CENTRAL
8010,28992,8,CRITICAL,3,494691,5,2822,240,38318,9326,EU-WEST
8011,52010,14,CRITICAL,3,99467,4,5586,190,55375,3365,EU-WEST
8012,83734,23,CRITICAL,3,507713,5,3201,295,91417,7683,EU-CENTRAL
8013,41590,11,ROUTINE,2,169216,6,4764,129,53378,11788,US-EAST
8014,44026,12,CRITICAL,3,11654,2,1464,369,44969,943,US-EAST
8015,79793,22,ROUTINE,2,181668,8,5867,735,88626,8833,US-EAST
8016,84841,23,ROUTINE,3,379656,5,4864,10,99449,14608,US-EAST
8017,65909,18,CRITICAL,5,36776,2,2081,11,71432,5523,EU-CENTRAL
8018,31828,8,ROUTINE,3,44088,3,3887,168,38049,6221,EU-WEST
8019,51799,14,CRITICAL,4,55151,2,3527,148,57394,5595,US-EAST
8020,58725,16,CRITICAL,4,349592,8,6968,373,69148,10423,US-EAST
8021,32989,9,ROUTINE,2,34705,2,2548,60,40721,7732,EU-CENTRAL
8022,38941,10,ROUTINE,1,22806,1,1932,274,51301,12360,EU-WEST
8023,42826,11,ROUTINE,1,37445,1,3860,142,47477,4651,EU-CENTRAL
8024,45776,12,ROUTINE,1,51566,2,4311,11,60688,14912,EU-WEST
8025,66682,18,ROUTINE,2,38662,2,4863,285,70303,3621,US-EAST
8026,24673,6,CRITICAL,4,55296,4,2314,152,30288,5615,EU-WEST
8027,34080,9,ROUTINE,3,128227,2,1679,536,42559,8479,US-EAST
8028,80753,22,CRITICAL,3,10009,2,4172,202,84396,3643,US-EAST
8029,86452,24,ROUTINE,1,28102,1,2134,162,90531,4079,EU-CENTRAL
8030,35238,9,ROUTINE,3,47406,2,2330,113,47894,12656,US-EAST
8031,39236,10,ROUTINE,2,247358,5,5299,87,59552,20316,EU-CENTRAL
8032,82167,22,ROUTINE,2,456893,7,3930,57,95205,13038,US-EAST
8033,59480,16,ROUTINE,2,155745,6,6396,149,72990,13510,US-EAST
8034,67894,18,ROUTINE,1,115548,2,1729,99,75110,7216,US-EAST
8035,46699,12,ROUTINE,2,163558,5,3431,1473,53887,7188,EU-WEST
8036,59185,16,CRITICAL,3,34676,2,1870,251,61577,2392,EU-CENTRAL
8037,69221,19,ROUTINE,3,49422,2,1922,138,82505,13284,EU-CENTRAL
8038,62280,17,ROUTINE,2,22788,1,3926,182,71085,8805,EU-WEST
8039,80280,22,ROUTINE,1,45188,3,1988,304,86884,6604,US-EAST
8040,42466,11,ROUTINE,1,440815,5,4858,165,59709,17243,EU-CENTRAL
8041,61417,17,ROUTINE,2,142600,2,2077,287,79350,17933,US-EAST
8042,51444,14,ROUTINE,2,54097,3,4244,112,57261,5817,EU-CENTRAL
8043,65311,18,ROUTINE,1,193145,7,5528,111,79784,14473,EU-WEST
8044,43156,11,CRITICAL,3,451235,4,4731,299,53585,10429,US-EAST
8045,33271,9,ROUTINE,1,127387,2,1355,464,44588,11317,US-EAST
8046,25968,7,ROUTINE,2,404842,8,7667,107,39608,13640,EU-CENTRAL
8047,50483,14,ROUTINE,3,35443,1,2614,1022,56409,5926,EU-CENTRAL
8048,72930,20,ROUTINE,1,408253,5,5126,275,88075,15145,US-EAST
8049,31508,8,ROUTINE,1,446076,8,4976,79,42991,11483,EU-WEST
8050,82675,22,ROUTINE,1,126929,2,2244,200,92816,10141,EU-CENTRAL
8051,54010,15,ROUTINE,2,10269,1,1052,213,69430,15420,EU-WEST
8052,54931,15,ROUTINE,2,19400,1,4138,106,60752,5821,US-EAST
8053,29793,8,ROUTINE,3,45996,4,3882,280,33932,4139,EU-WEST
8054,38938,10,ROUTINE,1,31657,1,1700,267,43651,4713,US-EAST
8055,61800,17,ROUTINE,3,233777,5,6334,23,73438,11638,EU-WEST
8056,65599,18,CRITICAL,4,25486,2,2239,25,67179,1580,EU-WEST
8057,57118,15,CRITICAL,4,142625,3,3761,1689,62886,5768,EU-WEST
8058,58973,16,ROUTINE,2,476763,4,2388,30,76386,17413,EU-CENTRAL
8059,72157,20,ROUTINE,2,169798,6,4294,168,82432,10275,US-EAST
8060,39661,11,ROUTINE,1,70091,4,4343,266,50325,10664,EU-CENTRAL
8061,30402,8,ROUTINE,3,539161,6,3459,120,46317,15915,US-EAST
8062,35804,9,ROUTINE,1,278907,5,4237,10,45296,9492,EU-WEST
8063,67604,18,CRITICAL,4,58224,3,2308,849,72082,4478,EU-CENTRAL
8064,73572,20,ROUTINE,2,489325,6,4610,360,83752,10180,US-EAST
8065,42510,11,ROUTINE,2,190327,6,4465,261,52834,10324,EU-CENTRAL
8066,49046,13,ROUTINE,3,39360,1,1613,288,57725,8679,US-EAST
8067,43773,12,CRITICAL,3,28539,1,3284,1465,47445,3672,EU-WEST
8068,68988,19,ROUTINE,1,245366,5,4316,235,89893,20905,US-EAST
8069,56898,15,CRITICAL,3,260560,4,2956,80,67092,10194,EU-WEST
8070,58077,16,ROUTINE,3,380096,5,4548,451,71411,13334,US-EAST
8071,57582,15,ROUTINE,1,23904,1,1883,92,62449,4867,EU-CENTRAL
8072,59479,16,ROUTINE,2,376860,6,6338,744,75306,15827,EU-CENTRAL
8073,66658,18,ROUTINE,1,168708,5,4462,18,76111,9453,EU-WEST
8074,85423,23,ROUTINE,3,387506,6,3695,262,101840,16417,US-EAST
8075,28186,7,ROUTINE,1,134607,4,4238,1130,37362,9176,US-EAST
8076,74709,20,ROUTINE,1,128113,2,1410,221,81793,7084,EU-CENTRAL
8077,42876,11,ROUTINE,1,136606,3,3718,169,61707,18831,US-EAST
8078,52302,14,ROUTINE,3,29694,1,1695,244,57410,5108,US-EAST
8079,48061,13,CRITICAL,3,12093,1,1878,232,51885,3824,US-EAST
8080,67042,18,CRITICAL,3,30699,1,1365,193,71033,3991,US-EAST
8081,56244,15,CRITICAL,3,5684,1,1667,771,58764,2520,EU-CENTRAL
8082,53826,14,CRITICAL,3,161121,5,4239,1766,62310,8484,EU-WEST
8083,61284,17,CRITICAL,5,14902,2,1844,48,65069,3785,EU-CENTRAL
8084,70532,19,ROUTINE,2,98020,4,4763,54,87326,16794,US-EAST
8085,29136,8,CRITICAL,3,512389,6,6031,12,39104,9968,US-EAST
8086,82254,22,ROUTINE,2,283519,4,4966,242,98679,16425,EU-WEST
8087,71536,19,ROUTINE,3,8417,2,2248,157,82584,11048,EU-WEST
8088,33053,9,CRITICAL,5,523711,7,7269,407,41955,8902,EU-CENTRAL
8089,84338,23,ROUTINE,1,335624,5,2929,59,106827,22489,EU-WEST
8090,70864,19,ROUTINE,2,240453,7,5023,1503,82487,11623,EU-WEST
8091,35563,9,ROUTINE,3,108545,4,3038,254,43748,8185,US-EAST
8092,31753,8,ROUTINE,2,387535,7,4513,7,48754,17001,EU-CENTRAL
8093,49145,13,ROUTINE,3,213181,4,4981,152,65551,16406,EU-WEST
8094,76360,21,ROUTINE,3,428242,4,3878,252,90421,14061,EU-CENTRAL
8095,85068,23,CRITICAL,3,345644,6,3334,34,93361,8293,US-EAST
8096,25823,7,ROUTINE,3,30503,2,1921,122,34039,8216,EU-CENTRAL
8097,37623,10,CRITICAL,5,438533,8,5036,221,47856,10233,US-EAST
8098,81618,22,ROUTINE,1,431024,7,5115,418,98033,16415,US-EAST
8099,31234,8,CRITICAL,4,43794,2,4752,1203,36065,4831,EU-WEST
8100,64665,17,ROUTINE,2,43251,3,4332,43,78782,14117,EU-WEST
8101,81442,22,ROUTINE,3,21370,2,1720,15,89280,7838,EU-WEST
8102,56529,15,CRITICAL,3,216765,4,5497,121,64358,7829,EU-WEST
8103,74396,20,ROUTINE,1,57332,3,3422,203,90951,16555,EU-CENTRAL
8104,39412,10,ROUTINE,1,447030,5,4667,230,59272,19860,EU-CENTRAL
8105,45593,12,ROUTINE,3,23254,2,3771,44,48831,3238,EU-CENTRAL
8106,27980,7,CRITICAL,3,48826,4,4573,588,31428,3448,EU-CENTRAL
8107,47349,13,CRITICAL,5,26997,2,3046,1136,50480,3131,EU-WEST
8108,26887,7,ROUTINE,3,7886,2,2451,138,39456,12569,EU-WEST
8109,78118,21,ROUTINE,2,174310,7,6386,164,88022,9904,EU-CENTRAL
8110,29926,8,ROUTINE,3,135143,3,4215,53,40529,10603,EU-WEST
8111,45154,12,ROUTINE,2,237901,4,4402,298,59325,14171,US-EAST
8112,85235,23,ROUTINE,3,278118,6,6624,185,103519,18284,EU-CENTRAL
8113,83319,23,ROUTINE,2,116442,2,2268,71,99073,15754,EU-CENTRAL
8114,65026,18,ROUTINE,1,52970,3,4147,274,75298,10272,EU-WEST
8115,27976,7,ROUTINE,3,498748,8,7307,12,49638,21662,EU-CENTRAL
8116,47835,13,ROUTINE,2,248880,4,2632,159,59830,11995,EU-WEST
8117,51248,14,CRITICAL,3,44622,2,2354,114,54498,3250,US-EAST
8118,53199,14,CRITICAL,4,349350,8,5421,10,62723,9524,EU-WEST
8119,40118,11,ROUTINE,1,40940,3,5372,183,54313,14195,EU-WEST
8120,86973,24,ROUTINE,3,66634,2,2314,28,97593,10620,EU-WEST
8121,55548,15,ROUTINE,1,41156,4,3911,51,60591,5043,EU-CENTRAL
8122,85117,23,ROUTINE,1,7032,1,1143,212,90613,5496,US-EAST
8123,40651,11,ROUTINE,3,24046,2,3751,68,52519,11868,EU-CENTRAL
8124,46864,13,ROUTINE,1,12049,2,4480,159,54795,7931,EU-CENTRAL
8125,62046,17,CRITICAL,5,228680,8,5655,142,68745,6699,US-EAST
8126,25784,7,CRITICAL,4,5616,1,1588,104,29249,3465,US-EAST
8127,46693,12,ROUTINE,2,135041,2,3192,52,65382,18689,EU-CENTRAL
8128,65573,18,ROUTINE,3,55199,2,2892,94,75638,10065,EU-WEST
